city,edition,sport,discipline,athlete,noc,gender,event,event_gender,medal,is_medalist,year
Sydney,2000,Gymnastics,Artistic G.,"DAWES, Dominique",USA,WOMEN,team competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Artistic G.,"MALONEY, Kristin",USA,WOMEN,team competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Artistic G.,"RAY, Elise",USA,WOMEN,team competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Artistic G.,"SCHWIKERT-WARREN, Tasha",USA,WOMEN,team competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Artistic G.,"AMANAR, Simona",ROU,WOMEN,team competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"BOBOC, Loredana",ROU,WOMEN,team competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"ISARESCU, Andreea Florenta",ROU,WOMEN,team competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"OLARU, Maria",ROU,WOMEN,team competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"PRESACAN, Maria Claudia",ROU,WOMEN,team competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"RADUCAN, Andreea Madalina",ROU,WOMEN,team competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"KHORKINA, Svetlana",RUS,WOMEN,team competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Artistic G.,"KOLESNIKOVA, Anastassia",RUS,WOMEN,team competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Artistic G.,"LOBAZNIOUK, Ekaterina",RUS,WOMEN,team competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Artistic G.,"PRODOUNOVA, Elena",RUS,WOMEN,team competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Artistic G.,"TCHEPELEVA, Anna",RUS,WOMEN,team competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Artistic G.,"ZAMOLODCHIKOVA, Elena",RUS,WOMEN,team competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Artistic G.,"YANG, Yun",CHN,WOMEN,uneven bars,W,Bronze,1,2000
Sydney,2000,Gymnastics,Artistic G.,"KHORKINA, Svetlana",RUS,WOMEN,uneven bars,W,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"LING, Jie",CHN,WOMEN,uneven bars,W,Silver,1,2000
Sydney,2000,Gymnastics,Artistic G.,"BLANIK, Leszek",POL,MEN,vault,M,Bronze,1,2000
Sydney,2000,Gymnastics,Artistic G.,"DEFERR, Gervasio",ESP,MEN,vault,M,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"BONDARENKO, Alexei",RUS,MEN,vault,M,Silver,1,2000
Sydney,2000,Gymnastics,Artistic G.,"LOBAZNIOUK, Ekaterina",RUS,WOMEN,vault,W,Bronze,1,2000
Sydney,2000,Gymnastics,Artistic G.,"ZAMOLODCHIKOVA, Elena",RUS,WOMEN,vault,W,Gold,1,2000
Sydney,2000,Gymnastics,Artistic G.,"RADUCAN, Andreea Madalina",ROU,WOMEN,vault,W,Silver,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"AINDILI, Eirini",GRE,WOMEN,group competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"CHRISTODOULOU, Evangelia",GRE,WOMEN,group competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"GEORGATOU, Maria",GRE,WOMEN,group competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"KARYAMI, Zacharoula",GRE,WOMEN,group competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"PANTAZI, Charikleia",GRE,WOMEN,group competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"POLLATOU, Anna",GRE,WOMEN,group competition,W,Bronze,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"BELOVA, Irina",RUS,WOMEN,group competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"CHALAMOVA, Elena",RUS,WOMEN,group competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"LAVROVA, Natalia",RUS,WOMEN,group competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"NETESSOVA, Maria",RUS,WOMEN,group competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"SHIMANSKAYA, Vera",RUS,WOMEN,group competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"ZILBER, Irina",RUS,WOMEN,group competition,W,Gold,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"ANANKO, Tatyana",BLR,WOMEN,group competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"BELAN, Tatyana",BLR,WOMEN,group competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"GLAZKOVA, Anna",BLR,WOMEN,group competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"ILYENKOVA, Irina",BLR,WOMEN,group competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"LAZUK, Maria",BLR,WOMEN,group competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"PUZHEVICH, Olga",BLR,WOMEN,group competition,W,Silver,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"KABAEVA, Alina",RUS,WOMEN,individual all-round,W,Bronze,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"BARSLUKOVA, Yulia",RUS,WOMEN,individual all-round,W,Gold,1,2000
Sydney,2000,Gymnastics,Rhythmic G.,"RASKINA, Yulia",BLR,WOMEN,individual all-round,W,Silver,1,2000
Sydney,2000,Gymnastics,Trampoline,"TURGEON, Mathieu",CAN,MEN,individual,M,Bronze,1,2000
Sydney,2000,Gymnastics,Trampoline,"MOSKALENKO, Alexander",RUS,MEN,individual,M,Gold,1,2000
Sydney,2000,Gymnastics,Trampoline,"WALLACE, Ji",AUS,MEN,individual,M,Silver,1,2000
Sydney,2000,Gymnastics,Trampoline,"COCKBURN, Karen",CAN,WOMEN,individual,W,Bronze,1,2000
Sydney,2000,Gymnastics,Trampoline,"KARAVAEVA, Irina",RUS,WOMEN,individual,W,Gold,1,2000
Sydney,2000,Gymnastics,Trampoline,"TSYHULEVA, Oksana",UKR,WOMEN,individual,W,Silver,1,2000
Sydney,2000,Handball,Handball,"BARRUFET, David",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"DOUICHEBAEV, Talant",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"GARRALDA, Mateo",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"GUIJOSA, Rafael",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"LOZANO, Demetrio",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"MASIP BORRAS, Enric",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"NUNEZ, Jordi",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"O'CALLAGHAN, Xavier",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"OLALLA, Jesus",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"ORTEGA, Antonio",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"PEREZ, Juan",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"UGALDE, Antonio",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"URDANGARIN, Ignacio",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"URDIALES, Alberto",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"XEPKIN, Andriy",ESP,MEN,handball,M,Bronze,1,2000
Sydney,2000,Handball,Handball,"FILIPPOV, Dmitriy",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"GORPICHIN, Viatcheslav",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"KHODKOV, Oleg",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"KOKCHAROV, Edouard",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"KOUDINOV, Vassili",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"KOULINTCHENKO, Stanislav",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"KOUZELEV, Dmitri",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"KRIVOSHLYKOV, Denis",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"LAVROV, Andrey",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"LAVROV, Igor",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"POGORELOV, Serguei",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"SUKOSSIAN, Pavel",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"TORGOVANOV, Dmitri",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"TUCHKIN, Alexandre",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"VORONIN, Lev",RUS,MEN,handball,M,Gold,1,2000
Sydney,2000,Handball,Handball,"ANDERSSON, Magnus",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"BOQUIST, Martin",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"FRANDESJO, Martin",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"FRANZEN, Mathias",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"GENTZEL, Peter",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"LARSSON, Andreas",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"LINDGREN, Ola",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"LOFGREN, Stefan",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"OLSSON, Staffan",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"PETTERSSON, Johan",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"SIVERTSSON, Thomas",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"SVENSSON, Tomas",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"THORSSON, Pierre",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"VRANJES, Ljubomir",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"WISLANDER, Magnus",SWE,MEN,handball,M,Silver,1,2000
Sydney,2000,Handball,Handball,"BJERKRHEIM, Susann Goksoer",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"DUVHOLT, Kristine",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"ERIKSEN, Ann",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"GRINI, Kjersti",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"HALTVIK, Trine",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"HILMO, Elisabeth",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"HUNDVIN, Mia",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"LARSEN, Tonje",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"LEGANGER, Cecilie",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"NILSEN, Jeanette",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"ROKNE, Marianne",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"SAETTEM, Birgitte",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"SANDVE, Monica",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"SOERLIE, Else-Marthe",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"TJUGUM, Heidi Maire",NOR,WOMEN,handball,W,Bronze,1,2000
Sydney,2000,Handball,Handball,"ANDERSEN, Camilla",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"BOTTZAU, Tina",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"BRODSGAARD, Karen",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"FRUELUND, Katrine",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"GRONBEK, Maja",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"HANSEN, Christina Roslyng",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"HOFFMAN, Anette",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"KIAERSKOU, Lotte",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"KJAERGAARD, Tonje",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"KOLLING, Janne",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"MORTENSEN, Karin",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"NIELSEN, Anja",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"PETERSEN, Rikke",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"RANTALA, Lene",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"VESTERGAARD LARSEN, Mette",DEN,WOMEN,handball,W,Gold,1,2000
Sydney,2000,Handball,Handball,"BALOGH, Beatrix",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"DELI, Rita",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"FARKAS, Agnes",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"FARKAS, Andrea",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"KANTOR, Aniko",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"KOKENY, Beatrix",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"KULCSAR, Anita",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"LOWY, Dora",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"NAGY, Aniko",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"PADAR, Ildiko",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"PALINGER, Katalin",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"PIGNICZKI, Krisztina",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"RADULOVICS, Bojana",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"SITI, Beata",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Handball,Handball,"ZSEMBERY, Tamasne",HUN,WOMEN,handball,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"BRENNAN, Michael",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"COMMENS, Adam",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"DAVIES, Stephen",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"DILETTI, Damon",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"DREHER, Lachlan",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"DUFF, Jason",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"ELDER, Troy",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"ELMER, James",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"GAUDOIN, Paul",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"HOLT, Stephen",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"LIVERMORE, Brent",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"SPROULE, Daniel",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"STACEY, Jay Jason",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"VICTORY, Craig",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"WELLS, Matthew",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"YORK, Michael",AUS,MEN,hockey,M,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"BRINKMAN, Jacques",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"BUMA, Jaap Derk",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"DE NOOIJER, Teun",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"DELMEE, Jeroen",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"EIKELBOOM, Marten",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"GEERIS, Piet-Hein",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"JANSEN, Franciscus Ronaldus Maria",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"JAZET, Erik",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"LOMANS, Bram",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"VAN DER WEIDE, Sander",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"VAN PELT, Wouter",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"VAN WEEL, Diederik",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"VAN WIJK, Remco",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"VEEN, Stephan",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"VOGELS, Guus",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"WIND, Peter",NED,MEN,hockey,M,Gold,1,2000
Sydney,2000,Hockey,Hockey,"HAN, Hyung-Bae",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"HWANG, Jong-Hyun",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"JEON, Hong-Kwon",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"JEON, Jong-Ha",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"JI, Seong-Hwan",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"KANG, Keon-Wook",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"KIM, Chel-Hwan",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"KIM, Jung-Chul",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"KIM, Kyung Seok",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"KIM, Yong-Bae",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"KIM, Yoon",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"LIM, Jong-Chun",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"LIM, Jung-Woo",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"SEO, Jong-Ho",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"SONG, Seung-Tae",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"YEO, Woon-Kon",KOR,MEN,hockey,M,Silver,1,2000
Sydney,2000,Hockey,Hockey,"BOOIJ, Minke",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"BOOMGAARDT, Ageeth",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"DEITERS, Julie",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"DONNERS, Wilhelmina",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"MOREIRA DE MELO, Fatima",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"SINNIGE, Clarinda",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"SMABERS, Hanneke",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"SMABERS, Minke",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"TEEUWEN, Josepha",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"THATE, Carole",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"TOUW, Daphne",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"VAN DE KIEFT, Fleur",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"VAN DEN BOOGAARD, Dillianne",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"VAN DER VAART, Macha",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"VAN DER WIELEN, Suzan",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"VEENSTRA, Myrna",NED,WOMEN,hockey,W,Bronze,1,2000
Sydney,2000,Hockey,Hockey,"ALLEN, Katie",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"ANNAN, Alyson",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"CARRUTHERS, Lisa",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"FARRELL, Renita",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"HASLAM, Juliet",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"HAWKES, Rechelle",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"HUDSON, Nicole",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"IMISON, Rachel",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"MAITLAND, Clover",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"MITCHELL-TAVERNER, Claire",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"MORRIS, Jenny",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"PEEK, Alison Louise",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"POWELL, Katrina",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"SKIRVING, Angie",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"STARRE, Katie",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"TOWERS, Julie",AUS,WOMEN,hockey,W,Gold,1,2000
Sydney,2000,Hockey,Hockey,"AICEGA, Magdalena",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"ANTONISKA, Mariela",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"ARRONDO, Ines",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"AYMAR, Luciana",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"FERRARI, Maria Paz",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"GAMBERO, Ana",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"GARCIA, Agustina",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"HERNANDEZ, Maria de la Paz",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"MAIZTEGUI, Laura",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"MARGALOT, Mercedes",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"MASOTTA, Paula Karina",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"ONETO, Vanina Paula",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"RIMOLDI PUIG, Jorgelina",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"ROGNONI, Maria Cecilia",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"STEPNIK, Ayelen Iara",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Hockey,Hockey,"VUKOJICIC, Paola",ARG,WOMEN,hockey,W,Silver,1,2000
Sydney,2000,Judo,Judo,"GRADANTE, Anna-Maria",GER,WOMEN,- 48kg (extra-lightweight),W,Bronze,1,2000
Sydney,2000,Judo,Judo,"SIMONS, Ann",BEL,WOMEN,- 48kg (extra-lightweight),W,Bronze,1,2000
Sydney,2000,Judo,Judo,"TANI, Ryoko",JPN,WOMEN,- 48kg (extra-lightweight),W,Gold,1,2000
Sydney,2000,Judo,Judo,"BROULETOVA, Lioubov",RUS,WOMEN,- 48kg (extra-lightweight),W,Silver,1,2000
Sydney,2000,Judo,Judo,"POULOT RAMOS, Manolo",CUB,MEN,- 60 kg,M,Bronze,1,2000
Sydney,2000,Judo,Judo,"SMAGULOV, Aidyn",KGZ,MEN,- 60 kg,M,Bronze,1,2000
Sydney,2000,Judo,Judo,"NOMURA, Tadahiro",JPN,MEN,- 60 kg,M,Gold,1,2000
Sydney,2000,Judo,Judo,"JUNG, Bu-Kyung",KOR,MEN,- 60 kg,M,Silver,1,2000
Sydney,2000,Judo,Judo,"PERTELSON, Indrek",EST,MEN,+ 100kg (heavyweight),M,Bronze,1,2000
Sydney,2000,Judo,Judo,"TMENOV, Tamerlan",RUS,MEN,+ 100kg (heavyweight),M,Bronze,1,2000
Sydney,2000,Judo,Judo,"DOUILLET, David",FRA,MEN,+ 100kg (heavyweight),M,Gold,1,2000
